"","risk_id","status_id","first_name","last_name","age","gender","email"
"38201",12,2390,"Moncler","yvesSaintLauren",15,"male","realReal@email.edu"
"38202",5,93,"Burberry","theNorthFace",3,"other","pseudo@hotmail.com"
"38203",15,1027,"RalphLauren","Prada",75,"male","realReal@email.edu"
"38204",5,1487,"Bape","Cartier",47,"male","pseudo@verizon.net"
"38205",17,2752,"Versace","yvesSaintLauren",30,"female","fake@hotmail.com"
"38206",14,972,"CanadaGoose","Sputnik",29,"male","realReal@email.edu"
"38207",18,1567,"Moncler","Cartier",11,"female","fake@gmail.com"
"38208",4,333,"Givenchy","Fendi",48,"other","pseudo@verizon.net"
"38209",13,1769,"Burberry","GoldenGooseDeluxe",97,"female","real@email.com"
"38210",18,1721,"Moncler","Prada",37,"female","pseudo@illinois.edu"
"38211",5,926,"Burberry","Chanel",56,"male","realReal@email.edu"
"38212",11,486,"Bape","Cartier",89,"male","pseudo@illinois.edu"
"38213",9,2485,"Bape","theNorthFace",3,"male","fake@illinois.edu"
"38214",20,1689,"Givenchy","Fendi",53,"other","pseudo@verizon.net"
"38215",6,2846,"CanadaGoose","yvesSaintLauren",13,"other","fake@gmail.com"
"38216",20,418,"Versace","theNorthFace",17,"female","fake@sputnik.net"
"38217",11,73,"Moncler","Fendi",6,"male","pseudo@verizon.net"
"38218",14,1357,"Versace","yvesSaintLauren",69,"male","fake@illinois.edu"
"38219",7,1278,"CanadaGoose","yvesSaintLauren",43,"female","pseudo@verizon.net"
"38220",9,1237,"Moncler","Fendi",4,"male","pseudo@illinois.edu"
"38221",19,1814,"Versace","Margiela",64,"male","fake@hotmail.com"
"38222",12,94,"Armani","Margiela",10,"other","realReal@email.edu"
"38223",19,2885,"CanadaGoose","Balmain",91,"female","pseudo@email.edu"
"38224",12,880,"RalphLauren","GoldenGooseDeluxe",99,"other","realReal@email.edu"
"38225",17,2756,"Armani","Prada",65,"other","pseudo@hotmail.com"
"38226",18,1739,"Bape","Fendi",18,"male","fake@sputnik.net"
"38227",3,497,"Versace","Margiela",73,"male","fake@hotmail.com"
"38228",5,1948,"RalphLauren","Fendi",71,"female","realReal@email.edu"
"38229",12,1551,"CanadaGoose","yvesSaintLauren",22,"male","fake@illinois.edu"
"38230",13,2481,"CanadaGoose","Margiela",27,"other","fake@sputnik.net"
"38231",19,1534,"Bape","Balmain",10,"male","fake@hotmail.com"
"38232",20,1842,"Vetements","Margiela",49,"male","fake@gmail.com"
"38233",3,118,"Versace","theNorthFace",16,"other","pseudo@illinois.edu"
"38234",20,1960,"Armani","yvesSaintLauren",10,"other","pseudo@email.edu"
"38235",5,2373,"Bape","theNorthFace",23,"female","fake@gmail.com"
"38236",10,524,"RalphLauren","Sputnik",14,"female","pseudo@verizon.net"
"38237",17,2678,"Versace","Chanel",23,"female","fake@hotmail.com"
"38238",1,709,"Maharishi","GoldenGooseDeluxe",92,"other","pseudo@email.edu"
"38239",14,1070,"Burberry","Balmain",10,"female","fake@illinois.edu"
"38240",1,1355,"Armani","theNorthFace",90,"other","fake@hotmail.com"
"38241",7,1366,"RalphLauren","Cartier",8,"other","fake@illinois.edu"
"38242",17,336,"Givenchy","Balmain",38,"female","fake@illinois.edu"
"38243",1,2819,"Armani","theNorthFace",77,"other","fake@hotmail.com"
"38244",3,518,"Burberry","Prada",5,"female","realReal@email.edu"
"38245",20,360,"RalphLauren","Margiela",96,"other","real@email.com"
"38246",5,887,"Bape","Balmain",96,"other","real@email.com"
"38247",16,184,"Armani","Prada",10,"female","fake@gmail.com"
"38248",10,1728,"CanadaGoose","Margiela",26,"other","fake@hotmail.com"
"38249",10,1646,"Givenchy","yvesSaintLauren",60,"female","fake@illinois.edu"
"38250",16,247,"Givenchy","Sputnik",76,"other","fake@illinois.edu"
"38251",11,947,"Versace","Fendi",37,"female","fake@illinois.edu"
"38252",17,1419,"Vetements","Balmain",16,"male","fake@hotmail.com"
"38253",1,139,"Givenchy","Sputnik",84,"female","pseudo@illinois.edu"
"38254",6,737,"Versace","Chanel",73,"female","real@email.com"
"38255",13,1111,"Vetements","Fendi",19,"female","fake@gmail.com"
"38256",12,1560,"Vetements","GoldenGooseDeluxe",77,"other","fake@illinois.edu"
"38257",17,2800,"Vetements","theNorthFace",5,"female","fake@illinois.edu"
"38258",5,2713,"Maharishi","Prada",47,"female","real@email.com"
"38259",11,301,"CanadaGoose","Fendi",2,"female","pseudo@hotmail.com"
"38260",1,245,"Maharishi","Margiela",88,"male","real@email.com"
"38261",19,2286,"Armani","yvesSaintLauren",38,"other","pseudo@email.edu"
"38262",7,1255,"Moncler","Cartier",33,"male","fake@hotmail.com"
"38263",3,1254,"Burberry","Balmain",25,"female","real@email.com"
"38264",1,445,"CanadaGoose","Fendi",94,"other","pseudo@email.edu"
"38265",3,386,"Vetements","theNorthFace",26,"male","realReal@email.edu"
"38266",10,2821,"Moncler","Prada",40,"other","pseudo@hotmail.com"
"38267",2,1435,"Armani","Fendi",13,"female","fake@sputnik.net"
"38268",9,2544,"Burberry","Margiela",43,"other","pseudo@hotmail.com"
"38269",17,1187,"Burberry","theNorthFace",73,"female","real@email.com"
"38270",5,1824,"Burberry","Fendi",3,"male","realReal@email.edu"
"38271",4,303,"RalphLauren","GoldenGooseDeluxe",19,"male","fake@sputnik.net"
"38272",16,1832,"Bape","GoldenGooseDeluxe",47,"male","fake@sputnik.net"
"38273",9,2049,"Bape","Balmain",32,"male","pseudo@illinois.edu"
"38274",18,394,"Burberry","Cartier",75,"female","pseudo@email.edu"
"38275",10,1345,"Maharishi","Balmain",22,"female","fake@sputnik.net"
"38276",13,119,"RalphLauren","Chanel",62,"male","fake@gmail.com"
"38277",3,2841,"RalphLauren","GoldenGooseDeluxe",24,"female","fake@hotmail.com"
"38278",15,902,"Moncler","yvesSaintLauren",6,"male","realReal@email.edu"
"38279",2,1472,"Moncler","yvesSaintLauren",83,"female","pseudo@hotmail.com"
"38280",17,92,"CanadaGoose","GoldenGooseDeluxe",8,"male","pseudo@hotmail.com"
"38281",17,1439,"Givenchy","Fendi",99,"female","realReal@email.edu"
"38282",19,1442,"Vetements","Balmain",40,"other","pseudo@hotmail.com"
"38283",7,2574,"Vetements","GoldenGooseDeluxe",29,"female","fake@illinois.edu"
"38284",8,1801,"Versace","Chanel",62,"female","pseudo@email.edu"
"38285",3,397,"Givenchy","Balmain",6,"male","fake@hotmail.com"
"38286",5,2337,"Moncler","Sputnik",94,"other","fake@gmail.com"
"38287",5,1317,"Bape","Cartier",30,"other","pseudo@illinois.edu"
"38288",17,2532,"Vetements","Fendi",84,"female","pseudo@hotmail.com"
"38289",16,2054,"Vetements","Prada",59,"other","fake@sputnik.net"
"38290",1,91,"Versace","Margiela",22,"female","fake@gmail.com"
"38291",15,1762,"Givenchy","Sputnik",36,"male","pseudo@email.edu"
"38292",18,773,"Armani","Cartier",39,"other","pseudo@hotmail.com"
"38293",6,1811,"Burberry","Cartier",42,"male","fake@illinois.edu"
"38294",17,165,"Bape","theNorthFace",43,"other","pseudo@illinois.edu"
"38295",17,34,"Moncler","Fendi",83,"other","fake@hotmail.com"
"38296",3,881,"Armani","yvesSaintLauren",100,"other","fake@gmail.com"
"38297",7,1230,"Bape","yvesSaintLauren",29,"male","pseudo@hotmail.com"
"38298",15,756,"RalphLauren","Fendi",47,"male","fake@illinois.edu"
"38299",13,1023,"Maharishi","Balmain",71,"other","fake@gmail.com"
"38300",8,519,"Bape","Cartier",27,"other","realReal@email.edu"
"38301",9,1331,"Vetements","GoldenGooseDeluxe",79,"other","fake@sputnik.net"
"38302",10,1934,"RalphLauren","yvesSaintLauren",34,"female","real@email.com"
"38303",15,2762,"Givenchy","Cartier",36,"other","fake@sputnik.net"
"38304",19,2797,"Armani","GoldenGooseDeluxe",47,"other","fake@illinois.edu"
"38305",4,1262,"Burberry","Sputnik",33,"male","realReal@email.edu"
"38306",2,2332,"RalphLauren","yvesSaintLauren",68,"male","pseudo@verizon.net"
"38307",20,2007,"RalphLauren","yvesSaintLauren",2,"other","pseudo@hotmail.com"
"38308",19,1574,"Maharishi","Prada",63,"female","real@email.com"
"38309",13,2099,"Burberry","GoldenGooseDeluxe",85,"other","fake@hotmail.com"
"38310",2,847,"Versace","Margiela",88,"other","real@email.com"
"38311",20,2407,"Burberry","yvesSaintLauren",29,"other","pseudo@illinois.edu"
"38312",5,1305,"Burberry","yvesSaintLauren",15,"female","fake@sputnik.net"
"38313",17,1325,"Givenchy","Balmain",13,"other","pseudo@verizon.net"
"38314",17,1543,"Vetements","yvesSaintLauren",20,"other","fake@gmail.com"
"38315",8,2260,"Vetements","Prada",9,"male","real@email.com"
"38316",9,835,"RalphLauren","GoldenGooseDeluxe",13,"male","fake@illinois.edu"
"38317",1,2809,"Versace","Margiela",34,"other","fake@sputnik.net"
"38318",18,151,"RalphLauren","Balmain",60,"other","fake@gmail.com"
"38319",12,1260,"RalphLauren","Fendi",66,"other","fake@hotmail.com"
"38320",7,154,"Givenchy","Sputnik",33,"female","pseudo@email.edu"
"38321",8,1923,"Givenchy","Sputnik",98,"female","fake@gmail.com"
"38322",15,613,"Burberry","Chanel",97,"female","fake@hotmail.com"
"38323",3,271,"RalphLauren","yvesSaintLauren",77,"male","pseudo@hotmail.com"
"38324",19,1734,"Versace","Prada",56,"female","real@email.com"
"38325",4,1849,"Versace","Chanel",3,"other","fake@gmail.com"
"38326",13,1144,"Armani","Chanel",45,"other","fake@hotmail.com"
"38327",18,1698,"CanadaGoose","Balmain",20,"female","pseudo@illinois.edu"
"38328",10,2452,"Versace","yvesSaintLauren",13,"male","real@email.com"
"38329",1,2436,"Moncler","yvesSaintLauren",27,"female","fake@hotmail.com"
"38330",2,1578,"RalphLauren","yvesSaintLauren",71,"other","fake@gmail.com"
"38331",7,803,"Armani","Balmain",45,"male","fake@sputnik.net"
"38332",9,635,"Versace","yvesSaintLauren",38,"other","pseudo@verizon.net"
"38333",20,1870,"Bape","Chanel",50,"male","pseudo@verizon.net"
"38334",1,849,"Moncler","Sputnik",47,"other","pseudo@illinois.edu"
"38335",2,1097,"Maharishi","Chanel",67,"male","fake@gmail.com"
"38336",10,1467,"Vetements","Chanel",71,"other","fake@gmail.com"
"38337",9,1098,"Vetements","Chanel",53,"other","pseudo@hotmail.com"
"38338",16,1199,"Givenchy","Cartier",51,"male","realReal@email.edu"
"38339",16,1281,"Versace","yvesSaintLauren",66,"other","fake@gmail.com"
"38340",20,1024,"Armani","theNorthFace",16,"male","fake@sputnik.net"
"38341",10,192,"Givenchy","Margiela",3,"female","fake@gmail.com"
"38342",15,503,"Armani","Fendi",11,"female","fake@gmail.com"
"38343",4,1076,"Vetements","Cartier",41,"male","pseudo@verizon.net"
"38344",13,819,"Burberry","Prada",62,"female","pseudo@email.edu"
"38345",1,1488,"Versace","Balmain",64,"other","pseudo@verizon.net"
"38346",6,2856,"Givenchy","Fendi",6,"female","pseudo@hotmail.com"
"38347",19,1906,"Burberry","yvesSaintLauren",35,"other","pseudo@illinois.edu"
"38348",19,198,"Burberry","Margiela",48,"male","fake@illinois.edu"
"38349",9,1897,"Moncler","yvesSaintLauren",65,"other","fake@gmail.com"
"38350",14,1066,"Armani","Balmain",57,"other","fake@gmail.com"
"38351",19,1804,"Burberry","theNorthFace",37,"female","fake@sputnik.net"
"38352",2,1655,"Vetements","Fendi",45,"other","pseudo@email.edu"
"38353",14,2732,"Burberry","Cartier",22,"male","fake@illinois.edu"
"38354",4,2219,"Armani","Margiela",96,"female","fake@gmail.com"
"38355",15,2739,"Vetements","yvesSaintLauren",33,"female","pseudo@illinois.edu"
"38356",20,255,"Givenchy","Sputnik",92,"other","fake@gmail.com"
"38357",10,2217,"Moncler","yvesSaintLauren",4,"other","fake@illinois.edu"
"38358",4,680,"Armani","Fendi",89,"male","realReal@email.edu"
"38359",2,2409,"Bape","Fendi",39,"female","pseudo@email.edu"
"38360",18,966,"Bape","yvesSaintLauren",3,"male","pseudo@email.edu"
"38361",13,2793,"Moncler","Chanel",39,"other","fake@illinois.edu"
"38362",10,1280,"Moncler","Balmain",44,"other","realReal@email.edu"
"38363",6,266,"Maharishi","Cartier",38,"male","pseudo@verizon.net"
"38364",17,137,"Maharishi","yvesSaintLauren",39,"male","fake@hotmail.com"
"38365",3,2705,"Givenchy","theNorthFace",24,"male","real@email.com"
"38366",6,1582,"Bape","Chanel",70,"male","fake@hotmail.com"
"38367",4,95,"Burberry","Balmain",33,"male","pseudo@illinois.edu"
"38368",13,2645,"Versace","yvesSaintLauren",98,"other","fake@sputnik.net"
"38369",7,1053,"Moncler","yvesSaintLauren",10,"female","pseudo@hotmail.com"
"38370",8,86,"CanadaGoose","Margiela",24,"female","fake@sputnik.net"
"38371",13,2343,"Bape","GoldenGooseDeluxe",86,"female","fake@hotmail.com"
"38372",1,1719,"CanadaGoose","Chanel",13,"other","pseudo@illinois.edu"
"38373",15,1402,"Burberry","Fendi",28,"other","fake@sputnik.net"
"38374",9,2164,"Bape","yvesSaintLauren",21,"female","pseudo@illinois.edu"
"38375",15,2818,"Vetements","yvesSaintLauren",49,"male","realReal@email.edu"
"38376",10,802,"RalphLauren","Balmain",54,"female","real@email.com"
"38377",9,2767,"Armani","Prada",28,"female","pseudo@verizon.net"
"38378",19,2831,"Bape","theNorthFace",93,"male","pseudo@verizon.net"
"38379",15,2228,"Vetements","GoldenGooseDeluxe",97,"male","pseudo@email.edu"
"38380",4,296,"Burberry","Fendi",25,"female","real@email.com"
"38381",20,796,"Maharishi","Sputnik",63,"female","fake@gmail.com"
"38382",4,2297,"Bape","theNorthFace",51,"male","pseudo@email.edu"
"38383",15,727,"Versace","Margiela",79,"female","fake@gmail.com"
"38384",9,544,"Moncler","Chanel",51,"other","pseudo@illinois.edu"
"38385",10,2080,"Moncler","Margiela",13,"female","fake@gmail.com"
"38386",19,282,"CanadaGoose","Fendi",92,"female","fake@illinois.edu"
"38387",9,895,"Bape","Chanel",94,"other","fake@hotmail.com"
"38388",12,1232,"RalphLauren","Cartier",37,"male","realReal@email.edu"
"38389",16,1451,"Bape","Balmain",2,"other","fake@gmail.com"
"38390",18,252,"RalphLauren","theNorthFace",33,"female","pseudo@illinois.edu"
"38391",11,934,"Vetements","Chanel",82,"male","real@email.com"
"38392",14,2376,"Moncler","Chanel",39,"female","pseudo@verizon.net"
"38393",19,1480,"Bape","Fendi",64,"male","fake@gmail.com"
"38394",4,969,"Vetements","Cartier",71,"other","realReal@email.edu"
"38395",5,2165,"Givenchy","Sputnik",89,"female","fake@sputnik.net"
"38396",14,1356,"Bape","Fendi",43,"other","pseudo@hotmail.com"
"38397",4,592,"Vetements","theNorthFace",32,"other","fake@hotmail.com"
"38398",14,1962,"Bape","Prada",41,"male","pseudo@verizon.net"
"38399",13,1805,"Maharishi","yvesSaintLauren",30,"female","fake@gmail.com"
"38400",17,1086,"Armani","Prada",34,"female","realReal@email.edu"
"38401",8,1890,"Givenchy","Chanel",56,"male","real@email.com"
"38402",9,1579,"CanadaGoose","Sputnik",84,"male","fake@illinois.edu"
"38403",3,268,"Armani","Cartier",61,"other","fake@illinois.edu"
"38404",3,1718,"Moncler","Prada",22,"male","fake@sputnik.net"
"38405",17,978,"CanadaGoose","yvesSaintLauren",20,"male","pseudo@hotmail.com"
"38406",7,1176,"CanadaGoose","Prada",43,"other","real@email.com"
"38407",3,699,"Bape","Chanel",27,"other","fake@hotmail.com"
"38408",12,2012,"Moncler","theNorthFace",81,"female","pseudo@hotmail.com"
"38409",17,749,"Armani","Fendi",56,"male","fake@hotmail.com"
"38410",4,558,"Versace","theNorthFace",30,"male","fake@illinois.edu"
"38411",1,2465,"Burberry","Sputnik",10,"female","fake@sputnik.net"
"38412",1,2289,"Maharishi","Cartier",68,"female","pseudo@verizon.net"
"38413",3,1244,"CanadaGoose","GoldenGooseDeluxe",3,"other","fake@illinois.edu"
"38414",15,1391,"Versace","Fendi",10,"female","pseudo@email.edu"
"38415",10,1333,"Versace","Chanel",31,"female","fake@hotmail.com"
"38416",18,2779,"RalphLauren","GoldenGooseDeluxe",61,"male","realReal@email.edu"
"38417",17,307,"Vetements","Prada",46,"other","fake@gmail.com"
"38418",12,2712,"Maharishi","Balmain",27,"other","pseudo@hotmail.com"
"38419",14,2416,"Versace","GoldenGooseDeluxe",5,"male","fake@hotmail.com"
"38420",8,2516,"Givenchy","GoldenGooseDeluxe",69,"female","pseudo@hotmail.com"
"38421",14,345,"Armani","yvesSaintLauren",7,"male","fake@sputnik.net"
"38422",10,1714,"Armani","yvesSaintLauren",1,"other","fake@hotmail.com"
"38423",6,843,"Maharishi","GoldenGooseDeluxe",72,"male","pseudo@verizon.net"
"38424",2,865,"Armani","yvesSaintLauren",3,"female","fake@hotmail.com"
"38425",18,838,"Moncler","Fendi",37,"male","pseudo@illinois.edu"
"38426",12,72,"Armani","yvesSaintLauren",13,"other","fake@illinois.edu"
"38427",6,704,"Vetements","Prada",79,"female","realReal@email.edu"
"38428",3,1004,"Versace","Sputnik",27,"female","pseudo@illinois.edu"
"38429",7,1680,"Burberry","theNorthFace",67,"female","fake@illinois.edu"
"38430",16,188,"CanadaGoose","yvesSaintLauren",11,"female","fake@illinois.edu"
"38431",6,1609,"Givenchy","yvesSaintLauren",19,"female","pseudo@illinois.edu"
"38432",1,1470,"Bape","Sputnik",11,"other","pseudo@hotmail.com"
"38433",2,258,"Vetements","Balmain",69,"other","pseudo@illinois.edu"
"38434",9,1473,"CanadaGoose","GoldenGooseDeluxe",9,"other","fake@illinois.edu"
"38435",12,829,"RalphLauren","Chanel",70,"male","fake@sputnik.net"
"38436",20,1191,"Moncler","Chanel",4,"other","pseudo@email.edu"
"38437",3,1090,"Armani","Cartier",63,"male","fake@hotmail.com"
"38438",10,1853,"Maharishi","Chanel",29,"male","pseudo@hotmail.com"
"38439",3,2603,"Bape","Fendi",30,"other","real@email.com"
"38440",19,1130,"CanadaGoose","Balmain",76,"male","fake@hotmail.com"
"38441",1,2733,"Vetements","Chanel",41,"male","pseudo@illinois.edu"
"38442",5,2138,"Bape","Balmain",36,"other","pseudo@illinois.edu"
"38443",4,2275,"Versace","yvesSaintLauren",51,"male","pseudo@illinois.edu"
"38444",10,1505,"Moncler","Balmain",17,"male","pseudo@illinois.edu"
"38445",3,2191,"Versace","GoldenGooseDeluxe",26,"other","pseudo@email.edu"
"38446",2,677,"CanadaGoose","Cartier",60,"other","pseudo@verizon.net"
"38447",3,1528,"Armani","Chanel",57,"male","realReal@email.edu"
"38448",1,987,"Burberry","theNorthFace",79,"other","fake@hotmail.com"
"38449",19,2385,"Maharishi","theNorthFace",67,"male","pseudo@email.edu"
"38450",10,2317,"Bape","theNorthFace",5,"female","realReal@email.edu"
"38451",10,2210,"Moncler","Chanel",36,"female","pseudo@email.edu"
"38452",11,2691,"Armani","Balmain",98,"female","fake@gmail.com"
"38453",13,1393,"Moncler","Chanel",57,"female","pseudo@email.edu"
"38454",6,10,"Bape","GoldenGooseDeluxe",56,"female","pseudo@verizon.net"
"38455",18,392,"Vetements","Fendi",13,"male","fake@illinois.edu"
"38456",6,572,"Burberry","Margiela",48,"male","pseudo@verizon.net"
"38457",15,2279,"Maharishi","Margiela",82,"male","pseudo@illinois.edu"
"38458",5,1288,"Vetements","Cartier",2,"other","fake@sputnik.net"
"38459",15,1610,"RalphLauren","theNorthFace",12,"male","realReal@email.edu"
"38460",8,1210,"Vetements","Chanel",94,"female","pseudo@verizon.net"
"38461",15,2625,"Maharishi","Sputnik",69,"female","pseudo@email.edu"
"38462",13,2686,"Versace","Cartier",89,"other","pseudo@verizon.net"
"38463",5,734,"Burberry","Fendi",14,"other","realReal@email.edu"
"38464",17,806,"Versace","GoldenGooseDeluxe",47,"other","fake@sputnik.net"
"38465",4,325,"Maharishi","yvesSaintLauren",26,"other","pseudo@email.edu"
"38466",20,1683,"Bape","Margiela",87,"female","fake@hotmail.com"
"38467",18,2816,"CanadaGoose","theNorthFace",7,"female","fake@hotmail.com"
"38468",18,2710,"Givenchy","Balmain",24,"male","pseudo@illinois.edu"
"38469",11,556,"Burberry","GoldenGooseDeluxe",29,"male","fake@illinois.edu"
"38470",15,1162,"Versace","theNorthFace",46,"other","fake@sputnik.net"
"38471",20,675,"RalphLauren","Sputnik",86,"female","fake@illinois.edu"
"38472",19,2602,"Versace","Prada",65,"female","pseudo@verizon.net"
"38473",17,2299,"Maharishi","Chanel",67,"male","real@email.com"
"38474",17,1953,"CanadaGoose","Balmain",58,"female","pseudo@verizon.net"
"38475",11,2312,"Burberry","Sputnik",65,"male","fake@hotmail.com"
"38476",1,2457,"Vetements","Fendi",33,"other","pseudo@illinois.edu"
"38477",18,1219,"Burberry","Fendi",74,"female","pseudo@hotmail.com"
"38478",4,1827,"Vetements","Chanel",53,"male","fake@hotmail.com"
"38479",15,1503,"Givenchy","Margiela",33,"male","fake@gmail.com"
"38480",9,785,"CanadaGoose","Chanel",46,"female","fake@hotmail.com"
"38481",16,1880,"Moncler","Cartier",69,"other","real@email.com"
"38482",13,239,"Moncler","Cartier",50,"other","real@email.com"
"38483",11,1421,"Versace","Cartier",60,"female","realReal@email.edu"
"38484",20,1823,"RalphLauren","Chanel",29,"male","realReal@email.edu"
"38485",7,2612,"Armani","Margiela",5,"other","fake@hotmail.com"
"38486",14,206,"CanadaGoose","theNorthFace",22,"male","pseudo@email.edu"
"38487",13,2759,"Versace","theNorthFace",13,"female","pseudo@verizon.net"
"38488",10,2472,"Armani","Fendi",49,"female","pseudo@verizon.net"
"38489",16,2391,"CanadaGoose","theNorthFace",9,"male","pseudo@email.edu"
"38490",15,1984,"Armani","Margiela",50,"male","pseudo@illinois.edu"
"38491",11,883,"Maharishi","theNorthFace",88,"male","pseudo@email.edu"
"38492",5,185,"Versace","Margiela",2,"other","fake@hotmail.com"
"38493",11,945,"Givenchy","yvesSaintLauren",89,"male","pseudo@verizon.net"
"38494",10,1240,"Burberry","Sputnik",73,"female","real@email.com"
"38495",9,2431,"Maharishi","GoldenGooseDeluxe",31,"other","pseudo@hotmail.com"
"38496",13,2917,"Versace","Margiela",59,"female","pseudo@illinois.edu"
"38497",3,1256,"Versace","Balmain",16,"other","fake@gmail.com"
"38498",8,2473,"Maharishi","yvesSaintLauren",46,"female","fake@illinois.edu"
"38499",20,2182,"Versace","Fendi",67,"male","pseudo@illinois.edu"
"38500",4,2008,"Armani","Prada",80,"female","fake@gmail.com"
"38501",6,516,"Vetements","Fendi",38,"other","fake@gmail.com"
"38502",2,1541,"Maharishi","Margiela",84,"other","real@email.com"
"38503",18,440,"Givenchy","Margiela",100,"female","pseudo@email.edu"
"38504",3,2420,"Moncler","theNorthFace",58,"male","fake@illinois.edu"
"38505",13,1840,"Moncler","theNorthFace",90,"female","real@email.com"
"38506",7,2479,"Armani","Fendi",3,"female","pseudo@illinois.edu"
"38507",12,2835,"Armani","Prada",60,"other","pseudo@hotmail.com"
"38508",6,1731,"Armani","yvesSaintLauren",16,"male","pseudo@email.edu"
"38509",5,582,"Vetements","Sputnik",83,"other","fake@hotmail.com"
"38510",5,2410,"Maharishi","yvesSaintLauren",83,"male","real@email.com"
"38511",3,2901,"Versace","Sputnik",11,"other","pseudo@email.edu"
"38512",19,1447,"Versace","Cartier",92,"other","pseudo@illinois.edu"
"38513",18,1773,"Vetements","Chanel",64,"other","realReal@email.edu"
"38514",17,214,"Maharishi","theNorthFace",14,"male","pseudo@verizon.net"
"38515",8,571,"Maharishi","Balmain",22,"female","fake@gmail.com"
"38516",20,1000,"Armani","Sputnik",81,"other","fake@illinois.edu"
"38517",14,2728,"Versace","Balmain",75,"male","pseudo@email.edu"
"38518",13,177,"Vetements","Cartier",7,"other","fake@illinois.edu"
"38519",2,1604,"RalphLauren","GoldenGooseDeluxe",72,"other","fake@gmail.com"
"38520",9,80,"Maharishi","GoldenGooseDeluxe",36,"other","fake@gmail.com"
"38521",13,1525,"Givenchy","Sputnik",21,"female","realReal@email.edu"
"38522",8,489,"RalphLauren","theNorthFace",20,"female","pseudo@email.edu"
"38523",4,304,"Maharishi","Chanel",61,"male","fake@gmail.com"
"38524",19,1327,"CanadaGoose","Chanel",88,"other","fake@hotmail.com"
"38525",17,476,"Moncler","Chanel",37,"female","pseudo@hotmail.com"
"38526",7,75,"Burberry","Sputnik",54,"other","real@email.com"
"38527",5,1900,"Bape","theNorthFace",25,"female","realReal@email.edu"
"38528",10,568,"Givenchy","yvesSaintLauren",7,"other","realReal@email.edu"
"38529",14,2415,"CanadaGoose","Margiela",84,"male","fake@illinois.edu"
"38530",13,1168,"Armani","Cartier",6,"other","pseudo@email.edu"
"38531",15,1450,"RalphLauren","theNorthFace",16,"male","pseudo@hotmail.com"
"38532",18,1134,"Bape","Sputnik",93,"female","real@email.com"
"38533",9,176,"Moncler","Sputnik",92,"female","fake@gmail.com"
"38534",12,1865,"CanadaGoose","GoldenGooseDeluxe",59,"male","fake@hotmail.com"
"38535",6,2445,"Burberry","Cartier",69,"male","fake@illinois.edu"
"38536",12,2135,"CanadaGoose","Cartier",56,"other","fake@gmail.com"
"38537",9,791,"Bape","theNorthFace",59,"male","fake@illinois.edu"
"38538",9,1293,"RalphLauren","Cartier",86,"female","pseudo@illinois.edu"
"38539",8,896,"Armani","Balmain",87,"other","fake@hotmail.com"
"38540",11,2130,"Burberry","theNorthFace",4,"male","realReal@email.edu"
"38541",14,1102,"Burberry","Prada",4,"female","pseudo@hotmail.com"
"38542",2,2377,"CanadaGoose","GoldenGooseDeluxe",73,"other","pseudo@illinois.edu"
"38543",11,98,"Moncler","yvesSaintLauren",48,"other","pseudo@illinois.edu"
"38544",12,584,"Bape","yvesSaintLauren",72,"female","fake@gmail.com"
"38545",5,1883,"Armani","Margiela",22,"male","pseudo@email.edu"
"38546",11,1423,"RalphLauren","Fendi",19,"male","realReal@email.edu"
"38547",4,1855,"Versace","theNorthFace",2,"other","real@email.com"
"38548",15,2776,"Givenchy","theNorthFace",11,"female","pseudo@verizon.net"
"38549",14,1318,"RalphLauren","Cartier",58,"other","pseudo@email.edu"
"38550",5,1424,"Versace","Fendi",35,"male","pseudo@illinois.edu"
"38551",12,2110,"Versace","theNorthFace",26,"other","fake@sputnik.net"
"38552",10,605,"RalphLauren","yvesSaintLauren",52,"other","fake@illinois.edu"
"38553",6,1194,"Burberry","Sputnik",55,"male","fake@hotmail.com"
"38554",20,337,"Givenchy","Balmain",1,"male","fake@gmail.com"
"38555",6,1308,"Vetements","Balmain",62,"other","realReal@email.edu"
"38556",11,1665,"Burberry","Chanel",46,"other","fake@illinois.edu"
"38557",1,752,"Armani","GoldenGooseDeluxe",94,"female","fake@hotmail.com"
"38558",14,353,"Burberry","Fendi",21,"other","fake@sputnik.net"
"38559",9,577,"CanadaGoose","Chanel",70,"female","realReal@email.edu"
"38560",18,2622,"Bape","GoldenGooseDeluxe",6,"female","realReal@email.edu"
"38561",4,2161,"Givenchy","Fendi",46,"female","pseudo@email.edu"
"38562",17,230,"Armani","Fendi",79,"other","fake@sputnik.net"
"38563",11,1506,"Burberry","GoldenGooseDeluxe",1,"male","fake@hotmail.com"
"38564",19,540,"Moncler","Chanel",70,"other","pseudo@hotmail.com"
"38565",18,2504,"Versace","Chanel",2,"male","fake@illinois.edu"
"38566",7,939,"Maharishi","GoldenGooseDeluxe",32,"other","fake@gmail.com"
"38567",15,2753,"Maharishi","Fendi",25,"male","pseudo@hotmail.com"
"38568",17,1368,"Burberry","yvesSaintLauren",33,"female","fake@hotmail.com"
"38569",15,782,"Versace","Prada",17,"other","fake@sputnik.net"
"38570",10,2594,"Givenchy","Cartier",34,"other","realReal@email.edu"
"38571",17,1860,"Armani","Fendi",67,"female","fake@illinois.edu"
"38572",2,1221,"Givenchy","theNorthFace",56,"female","realReal@email.edu"
